resource.h, Line: 3, Word: 3
Part parameters, Line: 4663, Word: 3
MS Shell Dlg, Line: 4664, Word: 4
OK, Line: 4666, Word: 3
Cancel, Line: 4667, Word: 3
Rotation Step, Line: 4669, Word: 3
Allow mirror, Line: 4670, Word: 3
Button, Line: 4670, Word: 4
User data, Line: 4671, Word: 3
Copy count, Line: 4674, Word: 3
Clearence from tool, Line: 4675, Word: 3
Button, Line: 4676, Word: 2
Extra clearence, Line: 4678, Word: 3
Compact true shape parameters, Line: 4683, Word: 3
MS Shell Dlg, Line: 4684, Word: 4
OK, Line: 4686, Word: 3
Cancel, Line: 4687, Word: 3
Start corner, Line: 4688, Word: 3
Lower left, Line: 4689, Word: 3
Button, Line: 4689, Word: 4
Lower right, Line: 4690, Word: 3
Button, Line: 4690, Word: 4
Upper right, Line: 4691, Word: 3
Button, Line: 4691, Word: 4
Upper left, Line: 4692, Word: 3
Button, Line: 4692, Word: 4
Nesting precision, Line: 4694, Word: 3
Touch gap, Line: 4696, Word: 3
Touch percentage, Line: 4698, Word: 3
First push along y axis, Line: 4699, Word: 3
Button, Line: 4700, Word: 2
First push along x axis, Line: 4701, Word: 3
Button, Line: 4702, Word: 2
Order direction, Line: 4703, Word: 3
Material table, Line: 4704, Word: 3
User data table, Line: 4706, Word: 3
Must be selected prior to adding parts and stocks, Line: 4708, Word: 3
Button, Line: 4709, Word: 2
Materials, Line: 4711, Word: 3
Color, Line: 4712, Word: 3
, Line: 4713, Word: 1
Copy count detection key words (coma seperated), Line: 4715, Word: 3
Dimension scale factor for area, Line: 4717, Word: 3
Text search enlarge value, Line: 4720, Word: 3
Define color dialog, Line: 4725, Word: 3
MS Shell Dlg, Line: 4726, Word: 4
, Line: 4728, Word: 1
Color Dialog, Line: 4730, Word: 3
Select model for color, Line: 4731, Word: 3
Add color, Line: 4732, Word: 3
, Line: 4733, Word: 1
msctls_updown32, Line: 4733, Word: 3
X, Line: 4734, Word: 3
File Explorer, Line: 4740, Word: 3
MS Shell Dlg, Line: 4741, Word: 4
OK, Line: 4743, Word: 3
Cancel, Line: 4744, Word: 3
, Line: 4745, Word: 1
SysTreeView32, Line: 4745, Word: 3
Get Selected Item, Line: 4746, Word: 3
Refresh, Line: 4747, Word: 3
GetMyContour, Line: 4748, Word: 3
Sorting Dialog, Line: 4753, Word: 3
MS Shell Dlg, Line: 4754, Word: 4
, Line: 4756, Word: 1
SysListView32, Line: 4756, Word: 3
Add to list, Line: 4757, Word: 3
Delete key, Line: 4758, Word: 3
Add to list, Line: 4759, Word: 3
Delete value, Line: 4760, Word: 3
, Line: 4764, Word: 1
SysListView32, Line: 4764, Word: 3
Priority, Line: 4766, Word: 3
Keys, Line: 4767, Word: 3
Values, Line: 4768, Word: 3
Blade cutting parameters, Line: 4778, Word: 3
MS Shell Dlg, Line: 4779, Word: 4
OK, Line: 4781, Word: 3
Cancel, Line: 4782, Word: 3
Part height, Line: 4783, Word: 3
Tangent threshold angle, Line: 4786, Word: 3
Continueous rotation, Line: 4787, Word: 3
Button, Line: 4787, Word: 4
n rounds, Line: 4788, Word: 3
Angle step for digitising, Line: 4790, Word: 3
True ofset, Line: 4792, Word: 3
Button, Line: 4792, Word: 4
Lift up, Line: 4794, Word: 3
Profile machining, Line: 4795, Word: 3
Button, Line: 4795, Word: 4
Roughing Clearence, Line: 4799, Word: 3
Rough step, Line: 4800, Word: 3
Fine step, Line: 4801, Word: 3
Machining interval, Line: 4804, Word: 3
Start angle, Line: 4805, Word: 3
End angle, Line: 4806, Word: 3
Spindle right, Line: 4807, Word: 3
Button, Line: 4807, Word: 4
Spindle left, Line: 4808, Word: 3
Button, Line: 4808, Word: 4
Trim extension at start, Line: 4810, Word: 3
Button, Line: 4811, Word: 2
Trim extension at end, Line: 4812, Word: 3
Button, Line: 4812, Word: 6
Rough, Line: 4813, Word: 3
Button, Line: 4813, Word: 3
Finish, Line: 4814, Word: 3
Button, Line: 4814, Word: 3
Curve clone by sweep, Line: 4819, Word: 3
MS Shell Dlg, Line: 4820, Word: 4
Count per curve, Line: 4823, Word: 3
Select curves, Line: 4824, Word: 3
Scale factor, Line: 4827, Word: 3
Manuel Nesting, Line: 4832, Word: 3
MS Shell Dlg, Line: 4833, Word: 4
Push Left, Line: 4835, Word: 3
Push Right, Line: 4836, Word: 3
Push Up, Line: 4837, Word: 3
Push Down, Line: 4838, Word: 3
Rotate, Line: 4839, Word: 3
CCW, Line: 4840, Word: 3
CW, Line: 4841, Word: 3
Pin, Line: 4844, Word: 3
Properties, Line: 4850, Word: 3
MS Shell Dlg, Line: 4851, Word: 4
OK, Line: 4853, Word: 3
Cancel, Line: 4854, Word: 3
, Line: 4855, Word: 1
SysListView32, Line: 4855, Word: 3
Add, Line: 4856, Word: 3
Tool Axis Control, Line: 4863, Word: 3
MS Shell Dlg, Line: 4864, Word: 4
OK, Line: 4866, Word: 3
Cancel, Line: 4867, Word: 3
Work plane Z direction, Line: 4868, Word: 3
Button, Line: 4868, Word: 6
Rotate around tangent direction, Line: 4869, Word: 3
Button, Line: 4870, Word: 2
Angle, Line: 4872, Word: 3
Tool axis angle max  step, Line: 4873, Word: 3
Linear move max step, Line: 4875, Word: 3
Laser offset, Line: 4877, Word: 3
Make taper interactor, Line: 4879, Word: 3
Button, Line: 4880, Word: 2
Taper interactor extension, Line: 4882, Word: 3
Tool axis during entry, Line: 4884, Word: 3
Tool axis during exit, Line: 4885, Word: 3
Segmentation Parameters Dialog, Line: 4891, Word: 3
MS Shell Dlg, Line: 4892, Word: 4
OK, Line: 4894, Word: 3
Cancel, Line: 4895, Word: 3
Extract region pixel selection options, Line: 4896, Word: 3
White threshold, Line: 4897, Word: 3
Button, Line: 4897, Word: 4
RGB threshold, Line: 4898, Word: 3
Button, Line: 4898, Word: 4
Pixel selection by script, Line: 4899, Word: 3
Button, Line: 4900, Word: 2
threshold, Line: 4902, Word: 3
Lua script path, Line: 4905, Word: 3
..., Line: 4906, Word: 3
Set, Line: 4907, Word: 3
Pick RGB, Line: 4909, Word: 3
Set RGB As Min, Line: 4910, Word: 3
Set RGB As Max, Line: 4911, Word: 3
Offset RGB, Line: 4913, Word: 3
Median filter page n, Line: 4916, Word: 3
Delta check threshold, Line: 4917, Word: 3
Segmented Solid Dialog, Line: 4922, Word: 3
MS Shell Dlg, Line: 4923, Word: 4
Make voxel models from all, Line: 4925, Word: 3
Close, Line: 4926, Word: 3
Name, Line: 4928, Word: 3
Work plane, Line: 4930, Word: 3
Side undefined, Line: 4931, Word: 3
Button, Line: 4931, Word: 4
Left, Line: 4932, Word: 3
Button, Line: 4932, Word: 3
Right, Line: 4933, Word: 3
Button, Line: 4933, Word: 3
Side, Line: 4934, Word: 3
, Line: 4937, Word: 1
SysListView32, Line: 4937, Word: 3
Pixels min, Line: 4938, Word: 3
Pixels max, Line: 4939, Word: 3
Is neighbor threshold, Line: 4941, Word: 3
Net settings..., Line: 4942, Word: 3
Segmented solid net, Line: 4947, Word: 3
MS Shell Dlg, Line: 4948, Word: 4
Calculate, Line: 4950, Word: 3
Close, Line: 4951, Word: 3
Max radius change offset, Line: 4954, Word: 3
Net angle step, Line: 4955, Word: 3
Make net triangles, Line: 4956, Word: 3
Button, Line: 4956, Word: 5
Make net curves, Line: 4957, Word: 3
Button, Line: 4957, Word: 5
, Line: 4958, Word: 1
SysListView32, Line: 4958, Word: 3
Net height step, Line: 4960, Word: 3
Picture resolution length, Line: 4963, Word: 3
Decimation N, Line: 4964, Word: 3
Region hull break count, Line: 4968, Word: 3
Region inner loops hull break count, Line: 4969, Word: 3
Small loop area threshold, Line: 4970, Word: 3
Two convex points close threshold, Line: 4972, Word: 3
Subdivision Curves Dialog , Line: 4977, Word: 3
MS Shell Dlg, Line: 4978, Word: 4
Close, Line: 4980, Word: 3
Chaikin subdivision, Line: 4981, Word: 3
Subdivision count, Line: 4982, Word: 3
Dialog image filter, Line: 4988, Word: 3
MS Shell Dlg, Line: 4989, Word: 4
Moving avarage filter, Line: 4993, Word: 3
Apply filter along width, Line: 4994, Word: 3
Button, Line: 4995, Word: 2
Apply filter along height, Line: 4996, Word: 3
Button, Line: 4997, Word: 2
Kernel size in width, Line: 4998, Word: 3
Kernel size in height, Line: 4999, Word: 3
Conditional (apply filter to pixels in selection range), Line: 5000, Word: 3
Button, Line: 5001, Word: 2
Median filter, Line: 5002, Word: 3
Make lines on surface, Line: 5007, Word: 3
MS Shell Dlg, Line: 5008, Word: 4
Line generation type, Line: 5011, Word: 3
Normal Line Length, Line: 5013, Word: 3
Select surfaces to make lines, Line: 5014, Word: 3
Side tilt angle, Line: 5017, Word: 3
Forward tilt angle, Line: 5018, Word: 3
Delta Angle, Line: 5020, Word: 3
Make negative normal lines, Line: 5021, Word: 3
Button, Line: 5022, Word: 2
Make surface boundary curves, Line: 5023, Word: 3
Button, Line: 5024, Word: 2
Make positive normal lines, Line: 5025, Word: 3
Button, Line: 5026, Word: 2
Boundary offset, Line: 5028, Word: 3
Loop points count, Line: 5029, Word: 3
Shift normal lines, Line: 5031, Word: 3
Dialog Segment Surface Point Generator, Line: 5036, Word: 3
MS Shell Dlg, Line: 5037, Word: 4
, Line: 5039, Word: 1
SysListView32, Line: 5039, Word: 3
Make segment surface, Line: 5041, Word: 3
Grid Maker Dialog, Line: 5046, Word: 3
MS Shell Dlg, Line: 5047, Word: 4
OK, Line: 5049, Word: 3
X coordinates(; seperated), Line: 5052, Word: 3
Y coordinates(; seperated), Line: 5053, Word: 3
+ Add range, Line: 5054, Word: 3
+ Add range, Line: 5055, Word: 3
Clear, Line: 5056, Word: 3
Clear, Line: 5057, Word: 3
Make geometry, Line: 5058, Word: 3
Make  net, Line: 5059, Word: 3
Zc, Line: 5061, Word: 3
X sections, Line: 5062, Word: 3
Button, Line: 5062, Word: 4
Y sections, Line: 5063, Word: 3
Button, Line: 5063, Word: 4
Make sections, Line: 5064, Word: 3
Net from curves, Line: 5065, Word: 3
Cartesian, Line: 5066, Word: 3
Button, Line: 5066, Word: 3
Cylindirical, Line: 5067, Word: 3
Button, Line: 5067, Word: 3
Spherical, Line: 5068, Word: 3
Button, Line: 5068, Word: 3
Net type, Line: 5069, Word: 3
Boundary, Line: 5070, Word: 3
Button, Line: 5070, Word: 3
3D Trimming, Line: 5072, Word: 3
Button, Line: 5072, Word: 4
Array maker dialog, Line: 5077, Word: 3
MS Shell Dlg, Line: 5078, Word: 4
OK, Line: 5080, Word: 3
Cancel, Line: 5081, Word: 3
Array limits, Line: 5082, Word: 3
Length, Line: 5083, Word: 3
Button, Line: 5083, Word: 3
Start and end values, Line: 5084, Word: 3
Button, Line: 5084, Word: 6
Array elements, Line: 5088, Word: 3
Count, Line: 5089, Word: 3
Button, Line: 5089, Word: 3
Distance between elements, Line: 5090, Word: 3
Button, Line: 5091, Word: 2
Geometry min. max., Line: 5094, Word: 3
Digitise curve, Line: 5095, Word: 3
Along work Xc, Line: 5096, Word: 3
Button, Line: 5096, Word: 5
Along work Yc, Line: 5097, Word: 3
Button, Line: 5097, Word: 5
Make array, Line: 5098, Word: 3
Clear array, Line: 5099, Word: 3
Dialog, Line: 5105, Word: 3
MS Shell Dlg, Line: 5106, Word: 4
OK, Line: 5108, Word: 3
Cancel, Line: 5109, Word: 3
, Line: 5110, Word: 1
SysListView32, Line: 5110, Word: 3
Add, Line: 5113, Word: 3
X-Y, Line: 5114, Word: 3
Check All, Line: 5115, Word: 3
Uncheck All, Line: 5116, Word: 3
Delete Checked, Line: 5117, Word: 3
Calculate, Line: 5118, Word: 3
Helical wrapping, Line: 5123, Word: 3
MS Shell Dlg, Line: 5124, Word: 4
Calculate, Line: 5126, Word: 3
Close, Line: 5127, Word: 3
Select surfaces or triangle model for wrapping, Line: 5129, Word: 3
Select Z axis line, Line: 5130, Word: 3
Pick point on X axis. (Wrapping start angle), Line: 5132, Word: 3
Pitch, Line: 5135, Word: 3
Wrapping count, Line: 5136, Word: 3
Start with positive rotation, Line: 5138, Word: 3
Button, Line: 5139, Word: 2
Z digitise step, Line: 5141, Word: 3
Draw tangent lines, Line: 5142, Word: 3
Button, Line: 5142, Word: 5
Output path, Line: 5144, Word: 3
..., Line: 5145, Word: 3
Y axis offset, Line: 5147, Word: 3
Machine parameters, Line: 5148, Word: 3
X axis limit1, Line: 5150, Word: 3
X axis limit 2, Line: 5151, Word: 3
Y axis limit1, Line: 5155, Word: 3
Y axis limit2, Line: 5156, Word: 3
Angle limit 1, Line: 5159, Word: 3
Angle limit2, Line: 5160, Word: 3
Output machining file, Line: 5161, Word: 3
Button, Line: 5162, Word: 2
Extend surface control points, Line: 5167, Word: 3
MS Shell Dlg, Line: 5168, Word: 4
Extend, Line: 5170, Word: 3
Cancel, Line: 5171, Word: 3
U direction, Line: 5172, Word: 3
Button, Line: 5172, Word: 4
V direction, Line: 5173, Word: 3
Button, Line: 5173, Word: 4
Closed polygon, Line: 5174, Word: 3
Button, Line: 5174, Word: 4
Surface, Line: 5175, Word: 3
Button, Line: 5175, Word: 3
Edit line dialog, Line: 5180, Word: 3
MS Shell Dlg, Line: 5181, Word: 4
OK, Line: 5183, Word: 3
Cancel, Line: 5184, Word: 3
Line length, Line: 5187, Word: 3
Angle to work X axis, Line: 5188, Word: 3
Groove Calculator Dialog, Line: 5193, Word: 3
MS Shell Dlg, Line: 5194, Word: 4
OK, Line: 5196, Word: 3
Cancel, Line: 5197, Word: 3
Disc diameter, Line: 5198, Word: 3
Groove depth, Line: 5200, Word: 3
Groove width, Line: 5202, Word: 3
Auto trim, Line: 5204, Word: 3
Preview groove, Line: 5205, Word: 3
Button, Line: 5205, Word: 4
Calculate trim distance, Line: 5207, Word: 3
Trim distance, Line: 5208, Word: 3
Tolerance, Line: 5210, Word: 3
Angle threshold, Line: 5212, Word: 3
Advanced milling extra parameters dialog, Line: 5217, Word: 3
MS Shell Dlg, Line: 5218, Word: 4
OK, Line: 5220, Word: 3
Cancel, Line: 5221, Word: 3
Tools, Line: 5223, Word: 3
Tool no, Line: 5224, Word: 3
Spindle speed (rpm), Line: 5225, Word: 3
Operation Name, Line: 5229, Word: 3
Extra parameters, Line: 5230, Word: 3
Dialog, Line: 5235, Word: 3
MS Shell Dlg, Line: 5236, Word: 4
OK, Line: 5238, Word: 3
Cancel, Line: 5239, Word: 3
SelTool, Line: 5240, Word: 3
SelToolRefPoint, Line: 5241, Word: 3
SelGeo, Line: 5242, Word: 3
Tool Digitise, Line: 5244, Word: 3
StartPoint, Line: 5245, Word: 3
LeftRightBoth, Line: 5247, Word: 3
Stone nesting rotate, Line: 5252, Word: 3
MS Shell Dlg, Line: 5253, Word: 4
OK, Line: 5255, Word: 3
Cancel, Line: 5256, Word: 3
Angle step, Line: 5257, Word: 3
+, Line: 5259, Word: 3
-, Line: 5260, Word: 3
Best box, Line: 5261, Word: 3
-90, Line: 5262, Word: 3
+90, Line: 5263, Word: 3
Turning Dialog, Line: 5268, Word: 3
MS Shell Dlg, Line: 5269, Word: 4
Tool, Line: 5272, Word: 3
Select Contour, Line: 5273, Word: 3
Type, Line: 5274, Word: 3
Safe Diameter, Line: 5277, Word: 3
Plunge Diameter, Line: 5278, Word: 3
Max cutting depth, Line: 5280, Word: 3
Cutting, Line: 5282, Word: 3
Entry, Line: 5283, Word: 3
Exit, Line: 5284, Word: 3
Link, Line: 5285, Word: 3
Spindle, Line: 5286, Word: 3
, Line: 5287, Word: 1
SysListView32, Line: 5287, Word: 3
Recalculate, Line: 5288, Word: 3
Feedrates, Line: 5289, Word: 3
Set, Line: 5295, Word: 3
Calculate, Line: 5296, Word: 3
Stock to leave, Line: 5297, Word: 3
Part rotate CCW, Line: 5299, Word: 3
Button, Line: 5299, Word: 5
One way cutting, Line: 5300, Word: 3
Button, Line: 5300, Word: 5
Tolerances, Line: 5301, Word: 3
Tolerance, Line: 5303, Word: 3
Initial tool digitise step, Line: 5304, Word: 3
Initial contour digitise step, Line: 5307, Word: 3
Tool free shape data 2D, Line: 5312, Word: 3
MS Shell Dlg, Line: 5313, Word: 4
Select complete tool contour, Line: 5315, Word: 3
Select tool reference point, Line: 5317, Word: 3
Select tool cutter part start,mid,end points, Line: 5319, Word: 3
Calculate tool data, Line: 5322, Word: 3
Static, Line: 5323, Word: 3
Clear all selection, Line: 5324, Word: 3
View, Line: 5325, Word: 3
View, Line: 5326, Word: 3
View, Line: 5327, Word: 3
View, Line: 5328, Word: 3
Stone Parameters Dialog, Line: 5333, Word: 3
MS Shell Dlg, Line: 5334, Word: 4
OK, Line: 5336, Word: 3
Cancel, Line: 5337, Word: 3
Stone part reference point size, Line: 5338, Word: 3
Stone stock reference point size, Line: 5339, Word: 3
Distance per one degree, Line: 5340, Word: 3
C Angle minimisation active, Line: 5344, Word: 3
Button, Line: 5345, Word: 2
Toolpath sorting optimisation, Line: 5346, Word: 3
Snap cut plane gap tolerance, Line: 5347, Word: 3
Vacuum drawing, Line: 5349, Word: 3
Left vacuum delta X Y, Line: 5351, Word: 3
Right vacuum delta X Y, Line: 5354, Word: 3
Vacuum delta Z, Line: 5357, Word: 3
Sorting, Line: 5360, Word: 3
Merge coincident operations, Line: 5362, Word: 3
Button, Line: 5363, Word: 2
Add, Line: 5365, Word: 3
Camera , Line: 5368, Word: 3
X length, Line: 5369, Word: 3
Y height, Line: 5371, Word: 3
Load picture, Line: 5373, Word: 3
..., Line: 5374, Word: 3
Stone part operations, Line: 5379, Word: 3
MS Shell Dlg, Line: 5380, Word: 4
OK, Line: 5382, Word: 3
Cancel, Line: 5383, Word: 3
, Line: 5384, Word: 1
SysListView32, Line: 5384, Word: 3
Settings, Line: 5389, Word: 3
MS Shell Dlg, Line: 5390, Word: 4
Record, Line: 5392, Word: 3
Active, Line: 5393, Word: 3
Button, Line: 5393, Word: 3
Try match threshold area  enclosing box area ratio, Line: 5395, Word: 3
Match accept threshold area enclosing box area ratio, Line: 5397, Word: 3
Try edge threshold edge length perimeter ratio, Line: 5398, Word: 3
Try edge threshold no rotation angle between edges, Line: 5400, Word: 3
Concave convex threshold area convex hull area  ratio, Line: 5402, Word: 3
Try edges threshold edge lengths ratio, Line: 5404, Word: 3
Draw curves, Line: 5406, Word: 3
Button, Line: 5406, Word: 4
Allow 180 degrees rotation for no rotation, Line: 5407, Word: 3
Button, Line: 5408, Word: 2
Number parameter, Line: 5413, Word: 3
MS Shell Dlg, Line: 5414, Word: 4
OK, Line: 5416, Word: 3
Cancel, Line: 5417, Word: 3
Enum parameter, Line: 5423, Word: 3
MS Shell Dlg, Line: 5424, Word: 4
OK, Line: 5426, Word: 3
Cancel, Line: 5427, Word: 3
Shape offset dialog, Line: 5433, Word: 3
MS Shell Dlg, Line: 5434, Word: 4
OK, Line: 5436, Word: 3
Cancel, Line: 5437, Word: 3
Offset type, Line: 5439, Word: 3
Offset value, Line: 5441, Word: 3
Supports and vacuums, Line: 5446, Word: 3
MS Shell Dlg, Line: 5447, Word: 4
OK, Line: 5449, Word: 3
Cancel, Line: 5450, Word: 3
, Line: 5451, Word: 1
SysListView32, Line: 5451, Word: 3
Select part contour, Line: 5452, Word: 3
Static, Line: 5453, Word: 3
Support or vacuum, Line: 5458, Word: 3
MS Shell Dlg, Line: 5459, Word: 4
OK, Line: 5461, Word: 3
Cancel, Line: 5462, Word: 3
Name, Line: 5464, Word: 3
Diameter, Line: 5466, Word: 3
Shapes 2D, Line: 5471, Word: 3
MS Shell Dlg, Line: 5472, Word: 4
, Line: 5474, Word: 1
SysListView32, Line: 5474, Word: 3
Add, Line: 5475, Word: 3
Hollow, Line: 5476, Word: 3
Button, Line: 5476, Word: 3
, Line: 5477, Word: 1
Static, Line: 5477, Word: 3
, Line: 5478, Word: 1
SysListView32, Line: 5478, Word: 3
Shape Automation, Line: 5479, Word: 3
Number, Line: 5484, Word: 3
MS Shell Dlg, Line: 5485, Word: 4
OK, Line: 5487, Word: 3
Cancel, Line: 5488, Word: 3
Static, Line: 5489, Word: 3
x -1, Line: 5491, Word: 3
Shape Automation Parameters, Line: 5496, Word: 3
MS Shell Dlg, Line: 5497, Word: 4
OK, Line: 5499, Word: 3
Cancel, Line: 5500, Word: 3
Form Solid2d, Line: 5501, Word: 3
Button, Line: 5501, Word: 4
Form Solid2_5, Line: 5502, Word: 3
Button, Line: 5502, Word: 4
Machine shape, Line: 5503, Word: 3
Button, Line: 5503, Word: 4
Form stone part, Line: 5505, Word: 3
Button, Line: 5505, Word: 5
Configuration, Line: 5510, Word: 3
MS Shell Dlg, Line: 5511, Word: 4
OK, Line: 5513, Word: 3
Cancel, Line: 5514, Word: 3
Load, Line: 5516, Word: 3
Save current configuration, Line: 5517, Word: 3
Pack, Line: 5519, Word: 3
Unpack, Line: 5520, Word: 3
, Line: 5521, Word: 1
SysTreeView32, Line: 5521, Word: 3
Post process simulation, Line: 5526, Word: 3
MS Shell Dlg, Line: 5527, Word: 4
Pages, Line: 5530, Word: 3
, Line: 5531, Word: 1
SysListView32, Line: 5531, Word: 3
G code output, Line: 5532, Word: 3
Play, Line: 5533, Word: 3
Pause, Line: 5534, Word: 3
Bottom, Line: 5535, Word: 3
Top, Line: 5536, Word: 3
, Line: 5537, Word: 1
SysListView32, Line: 5537, Word: 3
Position solid2d on solid2d, Line: 5542, Word: 3
MS Shell Dlg, Line: 5543, Word: 4
OK, Line: 5545, Word: 3
Cancel, Line: 5546, Word: 3
Transformation, Line: 5548, Word: 3
Host, Line: 5549, Word: 3
Visitor, Line: 5550, Word: 3
All edges, Line: 5551, Word: 3
Apply angle, Line: 5556, Word: 3
Extra angle, Line: 5557, Word: 3
Distance, Line: 5558, Word: 3
Apply distance, Line: 5560, Word: 3
Edit reorder operations, Line: 5565, Word: 3
MS Shell Dlg, Line: 5566, Word: 4
, Line: 5568, Word: 1
SysListView32, Line: 5568, Word: 3
Move up, Line: 5569, Word: 3
Move down, Line: 5570, Word: 3
Operation parameters, Line: 5571, Word: 3
Send to machine, Line: 5572, Word: 3
Delete operation, Line: 5573, Word: 3
Optimisation parameters, Line: 5575, Word: 3
Sort, Line: 5576, Word: 3
Send to output folder, Line: 5577, Word: 3
Transformation groups, Line: 5582, Word: 3
MS Shell Dlg, Line: 5583, Word: 4
, Line: 5585, Word: 1
SysListView32, Line: 5585, Word: 3
Load checked, Line: 5586, Word: 3
All post process simulations, Line: 5591, Word: 3
MS Shell Dlg, Line: 5592, Word: 4
Hide, Line: 5595, Word: 3
Show, Line: 5596, Word: 3
Settings root directory, Line: 5601, Word: 3
MS Shell Dlg, Line: 5602, Word: 4
..., Line: 5605, Word: 3
Settings root directory, Line: 5606, Word: 3
Delete, Line: 5607, Word: 3
Function, Line: 5612, Word: 3
MS Shell Dlg, Line: 5613, Word: 4
OK, Line: 5615, Word: 3
, Line: 5616, Word: 1
SysListView32, Line: 5616, Word: 3
Do match, Line: 5617, Word: 3
Control panel, Line: 5622, Word: 3
MS Shell Dlg, Line: 5623, Word: 4
Close, Line: 5625, Word: 3
Add command line to list, Line: 5627, Word: 3
>, Line: 5628, Word: 3
, Line: 5629, Word: 1
SysListView32, Line: 5629, Word: 3
?, Line: 5630, Word: 3
Delete checked, Line: 5631, Word: 3
, Line: 5632, Word: 1
SysListView32, Line: 5632, Word: 3
, Line: 5633, Word: 1
SysListView32, Line: 5633, Word: 3
List top, Line: 5634, Word: 3
List bottom, Line: 5635, Word: 3
|>, Line: 5636, Word: 3
||, Line: 5637, Word: 3
Write, Line: 5639, Word: 3
Read, Line: 5640, Word: 3
, Line: 5641, Word: 1
SysListView32, Line: 5641, Word: 3
<|, Line: 5643, Word: 3
Select CS, Line: 5648, Word: 3
MS Shell Dlg, Line: 5649, Word: 4
OK, Line: 5651, Word: 3
Cancel, Line: 5652, Word: 3
Select CS for..., Line: 5653, Word: 3
Selection filtering, Line: 5659, Word: 3
MS Shell Dlg, Line: 5660, Word: 4
Apply, Line: 5662, Word: 3
Clear, Line: 5663, Word: 3
, Line: 5664, Word: 1
SysListView32, Line: 5664, Word: 3
Filter by, Line: 5666, Word: 3
Static, Line: 5667, Word: 3
Machine tolerances and probabalities, Line: 5672, Word: 3
MS Shell Dlg, Line: 5673, Word: 4
Axis, Line: 5676, Word: 3
Deviation min value, Line: 5677, Word: 3
Active deviation value, Line: 5679, Word: 3
Deviation max value, Line: 5681, Word: 3
Deviation Type, Line: 5684, Word: 3
, Line: 5685, Word: 1
msctls_trackbar32, Line: 5685, Word: 3
Reset all deviation to zero, Line: 5686, Word: 3
Show all, Line: 5687, Word: 3
Calculate functional point probability space, Line: 5688, Word: 3
Axis direction vector, Line: 5689, Word: 3
Axis orthogonal vector N1, Line: 5690, Word: 3
Axis orthogonal vector N2, Line: 5691, Word: 3
Statik, Line: 5695, Word: 3
Tool wear, Line: 5700, Word: 3
MS Shell Dlg, Line: 5701, Word: 4
OK, Line: 5703, Word: 3
Cancel, Line: 5704, Word: 3
Maximum tool diameter, Line: 5705, Word: 3
Tool wear model, Line: 5708, Word: 3
Minimum tool diameter, Line: 5709, Word: 3
Tool diameter step for multiple operations calculation, Line: 5711, Word: 3
Manage templates, Line: 5717, Word: 3
MS Shell Dlg, Line: 5718, Word: 4
, Line: 5720, Word: 1
SysListView32, Line: 5720, Word: 3
Delete checked, Line: 5721, Word: 3
Import, Line: 5722, Word: 3
Export, Line: 5723, Word: 3
Rename selected, Line: 5724, Word: 3
Spiral Dialog, Line: 5729, Word: 3
MS Shell Dlg, Line: 5730, Word: 4
Make, Line: 5732, Word: 3
Close, Line: 5733, Word: 3
Start radius, Line: 5734, Word: 3
End radius, Line: 5735, Word: 3
Delta radius per round, Line: 5736, Word: 3
End angle extension in degrees, Line: 5737, Word: 3
Counter clockwise rotation CCW, Line: 5742, Word: 3
Button, Line: 5743, Word: 2
Make full circle at start, Line: 5744, Word: 3
Button, Line: 5745, Word: 2
Make full circle at end, Line: 5746, Word: 3
Button, Line: 5747, Word: 2
Digitise angle step in degrees, Line: 5748, Word: 3
Tool holder, Line: 5754, Word: 3
MS Shell Dlg, Line: 5755, Word: 4
Tamam, Line: 5757, Word: 3
Ýptal, Line: 5758, Word: 3
Make new tool holder, Line: 5759, Word: 3
Name, Line: 5761, Word: 3
Triangle geometries, Line: 5763, Word: 3
Geometries, Line: 5765, Word: 3
ConnectedHolders. If more than one use ; seperator. Tool is closer to this holder. Vice-versa connected holders are closer to base., Line: 5767, Word: 3
..., Line: 5769, Word: 3
..., Line: 5770, Word: 3
..., Line: 5771, Word: 3
..., Line: 5772, Word: 3
..., Line: 5774, Word: 3
Origin offset, Line: 5775, Word: 3
Delete selected holder, Line: 5776, Word: 3
wireAdd.ico, Line: 7534, Word: 4
res\\icon2.ico, Line: 7536, Word: 4
res\\icon3.ico, Line: 7538, Word: 4
res\\ico00001.ico, Line: 7540, Word: 4
wireNext.ico, Line: 7542, Word: 4
wireBack.ico, Line: 7544, Word: 4
icon1.ico, Line: 7546, Word: 4
res\\icon1.ico, Line: 7548, Word: 4
res\\ico00002.ico, Line: 7550, Word: 4
res\\ico00003.ico, Line: 7552, Word: 4
RecyleBin, Line: 7562, Word: 3
Undelete, Line: 7564, Word: 3
Wire, Line: 7570, Word: 3
Single Contour Cutting..., Line: 7572, Word: 3
Multi Contour Cutting..., Line: 7573, Word: 3
4 Axis Cutting..., Line: 7574, Word: 3
Post Processor Settings..., Line: 7575, Word: 3
Technologic Parameters DB..., Line: 7576, Word: 3
Surface Wire Cutting..., Line: 7577, Word: 3
Surface Wire Cutting 2..., Line: 7578, Word: 3
Conic + vertical cut..., Line: 7579, Word: 3
WirePathsHeader, Line: 7585, Word: 3
Insert..., Line: 7587, Word: 3
Post..., Line: 7588, Word: 3
Operation, Line: 7594, Word: 3
Edit..., Line: 7596, Word: 3
Simulate..., Line: 7597, Word: 3
